generation,i,fitness,hash,mom_hash,dad_hash,values
0,130,0.0003274291328662782,1798512306315196494,0,0,6  8  0  3  7  4  9  2  1  5
0,131,0.00032652036003439874,-694319974030070740,0,0,5  0  7  9  2  8  4  6  3  1
0,132,0.0003235278142995698,90084338965780296,0,0,9  1  4  3  6  5  8  2  0  7
0,133,0.00032272160033026774,-639496392103813243,0,0,0  9  4  2  5  6  8  7  1  3
0,134,0.00032198066657446384,995477907391079755,0,0,2  9  1  8  5  4  3  0  6  7
0,135,0.00032159435448573257,-6643566402206596778,0,0,2  4  8  5  6  0  7  3  1  9
0,136,0.0003207161158287682,6117789902788338677,0,0,2  3  0  4  9  7  6  8  5  1
0,137,0.00031809657690403883,-1029024515558249215,0,0,1  6  3  4  8  5  7  0  9  2
0,138,0.00031660303592761043,-2630648538854381615,0,0,5  0  6  1  9  2  3  7  8  4
0,139,0.0003137548949522012,-7892665753722217906,0,0,8  4  5  0  3  1  2  9  7  6
0,140,0.000312538140820365,3484920481140798866,0,0,4  5  8  2  7  1  3  6  0  9
0,141,0.0003124746155903471,3800246506041281950,0,0,7  4  8  2  0  5  3  1  9  6
0,142,0.0003111594547058809,4138143874962629329,0,0,2  1  6  8  7  3  0  9  4  5
0,143,0.0003087401844110475,2629085468310900814,0,0,9  6  7  8  5  1  2  0  3  4
0,144,0.00030653435329798734,752838374498075734,0,0,3  6  7  0  5  8  2  1  9  4
0,145,0.0003064812723880465,2314806300347952828,0,0,4  9  0  6  7  1  2  3  5  8
0,146,0.00030176993560713405,1903245605166411602,0,0,8  5  0  2  9  7  4  3  1  6
0,147,0.0002987319255066812,-8626666674866059441,0,0,0  7  4  9  5  1  3  2  8  6
0,148,0.0002975218914972395,-4894120313883647516,0,0,8  2  0  5  3  1  6  7  9  4
0,149,0.00029606015472683937,4219670037195963544,0,0,8  2  0  3  4  9  7  6  1  5
1,0,0.0005344352661335416,8083659644980746887,1583952027651086741,1590288235019684878,5  7  2  4  6  9  3  7  1  0
1,1,0.0005108288822371672,5223315865452018271,-7942891547472781901,4653999909049102694,5  2  6  4  4  1  3  7  8  0
1,2,0.0005085059991655243,7291283462624373949,4474322897333351565,1590288235019684878,5  7  2  4  6  9  3  0  1  0
1,3,0.0005044736463237186,1986534291510950928,-7571847543103681368,2047974588270115148,8  3  9  4  5  5  2  6  1  7
1,4,0.0005039244227338294,1590288235019684878,-5518946366031557768,1590288235019684878,5  7  2  4  6  9  3  8  1  0
1,5,0.0004988965131936492,-3814656756809885344,-836309138891347105,-6069506752445841002,2  1  5  9  3  8  0  7  7  4
1,6,0.000495909615852902,4752807830748438589,4653999909049102694,7019078324588818859,5  0  1  4  2  9  9  8  7  6
1,7,0.0004939445487810883,1355522428201504301,4653999909049102694,7019078324588818859,5  7  1  4  3  3  6  2  0  8
1,8,0.0004891639147812472,3811268602364807997,1067878295929905275,3147267641370936155,9  8  4  5  1  2  6  4  7  3
1,9,0.0004837785833624765,8419776131588464558,-6185943116109850321,4194482509621354060,3  5  4  4  0  1  9  8  7  6
1,10,0.00048253558818133006,-8064250526874734565,-7231352362333484636,3147267641370936155,9  8  9  5  1  2  6  4  7  3
1,11,0.0004808902889482266,-4132188963299414337,3147267641370936155,8998687863405928495,9  8  0  5  3  2  6  4  7  3
1,12,0.0004782394178754426,-2982468429262929190,7719224785451088604,-7112580208179644776,8  1  4  0  4  2  9  3  7  5
1,13,0.00046723172945295445,7450535312573728912,-594947280089368187,2047974588270115148,8  3  9  7  0  5  2  6  1  7
1,14,0.00046720279779764506,7923272932611275470,5584825075159747450,-6529980345527430779,0  9  1  5  2  6  3  7  4  0
1,15,0.00046322164739809194,97227220269774803,279567569954433169,-6520189965425477476,5  1  0  3  8  2  5  7  4  6
1,16,0.0004626360942535619,849368996177617316,-4713510746446907713,8294505868975491175,7  7  3  5  2  9  8  1  4  6
1,17,0.0004575966119646773,-7112580208179644776,-6643566402206596778,-7112580208179644776,8  1  4  0  6  2  9  3  7  5
1,18,0.0004575293862215266,-4592362754779723208,-6069506752445841002,-2847702602416834909,2  7  5  9  3  8  0  6  7  4
1,19,0.0004558629172176857,-9209284325033724147,-6185943116109850321,4194482509621354060,5  2  6  2  1  3  8  9  7  0
1,20,0.0004531805011142456,5135024396327848608,-7942891547472781901,4653999909049102694,5  7  1  9  3  9  6  2  0  8
1,21,0.00045299863754046376,-836309138891347105,-156312918659218486,-836309138891347105,8  5  6  2  3  9  1  7  4  0
1,22,0.00045023315265858296,-6002329614331327143,2539467426146271016,8872422229203637446,9  5  0  4  5  7  8  3  6  2
1,23,0.00044906906843284524,7300372335559222582,337050524404275218,4633756731723724619,8  3  6  2  9  9  5  0  7  1
1,24,0.00044784066753576025,4653999909049102694,4653999909049102694,7039133132376553025,5  7  1  4  3  9  6  2  0  8
1,25,0.0004446108934897691,3024169099455527101,-6069506752445841002,-2847702602416834909,2  1  5  9  3  8  2  6  7  4
1,26,0.000443066310364152,4634376580796545405,-6714969264168498163,6014216819936439587,3  9  0  8  4  2  6  5  2  7
1,27,0.0004429620161279574,5161770110041251621,4626470604316752308,7019078324588818859,8  1  1  7  0  6  5  4  9  3
1,28,0.0004402575945312462,-6081601698890814147,-6714969264168498163,6014216819936439587,5  7  6  3  0  1  8  9  4  1
1,29,0.00043878970454749107,5684221029341875089,169530247461659096,-8326719557997707258,6  9  2  4  7  3  1  0  5  2
1,30,0.00043730950962283084,-3390703003909406237,4725739098442387007,-8326719557997707258,9  3  2  4  6  1  5  7  4  0
1,31,0.00043640430898436234,3642974396066780836,-6529980345527430779,8154449549155440344,1  8  7  3  5  2  2  9  4  0
1,32,0.0004356226695798266,2047974588270115148,2047974588270115148,4633756731723724619,8  3  9  4  0  5  2  6  1  7
1,33,0.00043429556568490513,7119418926594095152,1049502424229407957,1590288235019684878,5  3  2  4  6  9  3  8  1  0
1,34,0.0004314039843516512,2047618662990526573,-4403826641312125182,-596677783738411705,7  4  3  5  1  4  2  6  8  0
1,35,0.0004301118358399024,-2784606683143522751,337050524404275218,4633756731723724619,0  4  6  5  8  4  2  3  7  1
1,36,0.000422982203610944,4580392097250310714,8872422229203637446,4265586945575281334,5  1  4  1  0  3  8  7  2  9
1,37,0.0004214003868029742,1809106019302508167,4626470604316752308,7019078324588818859,5  0  2  4  2  3  9  8  7  6
1,38,0.00042100735011234687,2447406416759597412,1913741938718486987,-2992749921011567153,3  2  4  6  1  5  9  8  7  5
1,39,0.00042030318562029075,2084276063733872265,-6082572855088776622,3698842790863174324,5  8  4  3  9  7  2  1  0  4
1,40,0.0004192807380908316,8618631991411180138,3841689397318479983,2567495429149819088,6  1  0  0  7  9  2  5  4  3
1,41,0.00041875784646672296,2955601294088045238,-8538159225115969904,7039133132376553025,4  0  7  8  5  2  6  3  1  2
1,42,0.00041781456450499724,-5830307026349565224,5710172343558959437,6503906871530614025,9  8  6  7  4  4  1  3  2  5
1,43,0.0004163253494505337,6337136000512327496,-4713510746446907713,8294505868975491175,1  0  4  5  3  8  9  0  2  6
1,44,0.00041460215239764206,1310576775103649999,337050524404275218,-2981828239046861169,3  8  5  5  1  6  9  7  4  2
1,45,0.0004138759684435114,1789047494829217357,-6069506752445841002,-2847702602416834909,0  1  8  4  9  6  2  3  5  1
1,46,0.000413256996914893,-4849160134056473886,-2012439976779297585,8294505868975491175,1  7  4  5  3  8  9  0  0  6
1,47,0.00041125127073199277,8393839791690213911,-6714969264168498163,-7942891547472781901,5  2  6  9  4  1  3  7  4  0
1,48,0.0004108612520793797,8021882921899993143,-3822492298890987573,5584825075159747450,0  9  1  5  2  6  3  7  3  8
1,49,0.000410099625884205,4194482509621354060,4194482509621354060,4194482509621354060,3  5  4  2  0  1  9  8  7  6
1,50,0.000410099625884205,4194482509621354060,4194482509621354060,4194482509621354060,3  5  4  2  0  1  9  8  7  6
1,51,0.0004098167800298601,8294505868975491175,6291493481932311132,8294505868975491175,1  7  4  5  3  8  9  0  2  6
1,52,0.00040807117025684907,-663184339821075206,1193289854237261405,9038251113840879477,4  2  9  6  0  1  5  8  5  7
1,53,0.0004058869756930717,7991299646642366202,-5682001617843448472,1583952027651086741,9  8  1  5  3  6  4  4  0  2
1,54,0.00040320855961301696,5064844696873922520,-2773560774117307243,-2981828239046861169,2  4  3  8  5  7  1  7  6  9
1,55,0.00040163324039566733,-7687330543225858770,642159133106768197,-6082572855088776622,5  7  0  2  6  4  1  9  1  8
1,56,0.00040020122899651374,-4202313280258131482,169530247461659096,-8326719557997707258,9  3  8  4  6  1  5  7  8  0
1,57,0.0003986248708990222,2550792260207376009,-6082572855088776622,-4713510746446907713,7  0  3  5  2  9  1  1  4  6
1,58,0.0003986248708990222,2826453231432290568,-4713510746446907713,1193289854237261405,7  0  3  5  2  9  9  1  4  6
1,59,0.0003986019110407012,4633756731723724619,2047974588270115148,4633756731723724619,8  3  6  2  9  4  5  0  7  1
1,60,0.0003984253504273373,13895468476239369,8872422229203637446,4265586945575281334,9  6  0  4  5  7  8  3  6  2
