generation,i,fitness,hash,mom_hash,dad_hash,values
13,102,0.0007023743716348533,-4583728385690078747,3119659240134607289,-4597063609444381100,4  2  2  1  0  1  5  3  3  4
13,103,0.0007014279953821284,631701835285163681,640075335744463549,-528303855255004737,2  7  7  6  0  7  5  5  6  6
13,104,0.00070138888805907,-8746447982123050783,6691479860053924875,544983429834013711,2  3  8  1  0  0  5  5  2  6
13,105,0.0007002792399953919,2382237207892522094,4157845261904410180,-7437855005484300570,2  3  8  1  0  7  5  5  6  6
13,106,0.0007002615830270926,-6859555361051615046,8184602288473667221,-3898589020560030278,2  7  8  1  0  0  4  5  6  6
13,107,0.0006985895102374377,823260884313875608,823260884313875608,6418911716918173362,2  0  7  1  0  7  5  5  6  6
13,108,0.0006967944853933799,-7012388228484182908,-7012388228484182908,1965800049833575492,2  7  7  1  0  7  0  5  6  6
13,109,0.000693422320201656,-2250258867450380398,-2250258867450380398,-4592093979308166563,1  1  7  1  5  7  7  5  3  6
13,110,0.000693422320201656,-2250258867450380398,-2250258867450380398,-4592093979308166563,1  1  7  1  5  7  7  5  3  6
13,111,0.000693422320201656,-2250258867450380398,-2250258867450380398,-4592093979308166563,1  1  7  1  5  7  7  5  3  6
13,112,0.000693422320201656,-2250258867450380398,-2250258867450380398,-4592093979308166563,1  1  7  1  5  7  7  5  3  6
13,113,0.0006926994963264883,7482481750299925300,5503378114517439283,3266352919909961615,3  7  5  1  5  4  1  5  3  9
13,114,0.0006895352464274011,-4597063609444381100,3163026035400859352,-4597063609444381100,1  7  3  5  5  1  1  5  2  4
13,115,0.0006880522275394285,8265481696168953804,6156198323051323507,-7613598719991116984,1  7  7  1  0  4  7  5  2  6
13,116,0.0006880522275394285,8265481696168953804,6156198323051323507,-7613598719991116984,1  7  7  1  0  4  7  5  2  6
13,117,0.0006871387643193113,714755308122788077,-3980239736740185396,-663600874116836492,2  7  7  9  0  0  5  5  6  6
13,118,0.000682762255400244,-6317842767761912389,5856938566556737384,3832442800672545339,1  1  7  1  5  7  1  5  2  6
13,119,0.0006825427093298168,3491793013150606527,-9176114679385235276,8184602288473667221,1  1  7  1  2  7  7  5  6  6
